,Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,screen_name
949,SurJohnSheridan,1,0,1,195,0,195,0,0,0,0,63,5.40E-05,7.50E-05,0,0,1132,0,0.013061,OwenTemple2
950,AnneAnneburns1,2,0,2,944,0,944,0,0,0,0,111,5.50E-05,0.000831,0,0,1131,0,0.018822,ddothill
951,PenrithBorderLD,3,0,3,493,0,493,0,0,0,0,72,5.80E-05,0.000277,0,0,1130,0.166667,0.024583,rm113
952,EmmaWhysall,0,21,21,0,65239,65239,1,1,1,0,153,4.60E-05,0,0.009397,0,1161,0,0,JGray
953,simon_kane,1,0,1,1143,0,1143,0,0,0,0,153,4.80E-05,0.000675,0,0,1160,0,0.005761,Michael_Ellis1
954,RossSHouston,5,0,5,25950,0,25950,0,0,0,0,21,5.60E-05,0.002648,0,0,1159,0,0.0336,GeorgeSmid
955,Knitknurse,1,0,1,2934,0,2934,0,0,0,0,153,4.80E-05,0.000675,0,0,1158,0,0.005761,NorwichChloe
956,lajollabeck,1,0,1,950,0,950,0,0,0,0,153,4.80E-05,0.000675,0,0,1157,0,0.005761,LanaHempsall
957,calvincasino,8,0,8,30523,0,30523,0,0,0,0,21,5.80E-05,0.012441,0,0,1156,0,0.054533,KirstyJonesNGP
958,Labour4Animals,7,0,7,78378,0,78378,0,0,0,0,153,6.80E-05,0.001652,0,0,1155,0,0.0527,ANorrisMP
959,wearzel,6,0,6,16764,0,16764,0,0,0,0,82,5.40E-05,0.00302,0,0,1154,0,0.034567,Marcus4Nuneaton
960,DrPaulSimon,1,0,1,684,0,684,0,0,0,0,153,4.80E-05,0.000675,0,0,1153,0,0.005761,JBrokenshire
961,mndcampaigns,16,0,16,107361,0,107361,0,0,0,0,6,0.000109,0.00166,0,0,1152,0,0.124839,nicolablackwood
962,support_jeremy,8,0,8,2310,0,2310,0,0,0,0,21,6.40E-05,0.003353,0,0,1151,0,0.050883,angelasmithmp
963,JenMannHornsey,4,0,4,4646,0,4646,0,0,0,0,68,5.20E-05,0.002585,0,0,1150,0,0.023044,dougilawson
964,tiffinsmum,1,0,1,279,0,279,0,0,0,0,153,4.80E-05,0.000675,0,0,1149,0,0.005761,CllrPeterBarret
965,barnetchurch,1,0,1,147,0,147,0,0,0,0,153,4.80E-05,0.000675,0,0,1148,0,0.005761,FflurElin
966,realMayaSmart,1,0,1,200,0,200,0,0,0,0,153,4.80E-05,0.000675,0,0,1147,0,0.005761,bobkilmister
967,rectorofbarnet,1,0,1,384,0,384,0,0,0,0,153,4.80E-05,0.000675,0,0,1146,0,0.005761,Philippa4Pembs
968,BarryJohnRawlin,1,0,1,1070,0,1070,0,0,0,0,153,4.80E-05,0.000675,0,0,1145,0,0.005761,MpHendrick
969,StandUp4_Women,1,0,1,2488,0,2488,0,0,0,0,153,4.80E-05,0.000675,0,0,1144,0,0.005761,MercerRyanJ
970,mredfellow,1,0,1,168,0,168,0,0,0,0,153,4.80E-05,0.000675,0,0,1143,0,0.005761,DrJennyWoods
971,gregjudge,0,13,13,0,62767,62767,1,1,1,0,4,4.60E-05,0,0.000797,0,1174,0,0,AllanKnox4RV
972,MichaelBerry12,1,0,1,118,0,118,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1173,0,0.005761,ZacGoldsmith
973,Lucymalachite,1,0,1,20,0,20,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1172,0,0.005761,Peter4MP
974,CovLibDems,1,0,1,798,0,798,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1171,0,0.005761,KevinBarronMP
975,simonstevens74,1,0,1,23421,0,23421,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1170,0,0.005761,claire4rugby
976,Nukey_Proctor,1,0,1,56,0,56,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1169,0,0.005761,chrisclarkcpfc
977,MichaelButlin,1,0,1,785,0,785,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1168,0,0.005761,JackPCarrington
978,CRRosenstiel,7,0,7,10380,0,10380,0,0,0,0,75,6.00E-05,0.000641,0,0,85,0,0.051277,ClapcoteS
979,benhayday,1,0,1,630,0,630,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1167,0,0.005761,daniel4shrews
980,theBraith,1,0,1,673,0,673,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1166,0,0.005761,MicalmusRolfe
981,drcastone,3,0,3,6468,0,6468,0,0,0,0,85,5.60E-05,6.90E-05,0,0,1165,0,0.017283,Mad_Mike_Young
982,CoventryUpdate,10,0,10,165544,0,165544,0,0,0,0,4,8.10E-05,0.008492,0,0,1164,0,0.061261,lincsgreenparty
983,civify,1,0,1,1038,0,1038,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1163,0,0.005761,VoteGreenHarman
984,sa_cullen,19,0,19,36985,0,36985,0,0,0,0,85,0.000101,0.001393,0,0,1162,0,0.1407,simonsaggers
985,chhcalling,0,19,19,0,65270,65270,2,0.693878,0.779412,0,63,4.60E-05,0,0.094227,0,1203,0.002924,0,MartenKats
986,helenharrisonuk,1,0,1,1508,0,1508,0,0,0,0,63,4.80E-05,0.006763,0,0,1202,0,0.005761,LNethsingha
987,marek_zemanik,1,0,1,1373,0,1373,0,0,0,0,63,4.80E-05,0.006763,0,0,1201,0,0.005761,chrisj_brown
988,BosworthSteph,1,0,1,298,0,298,0,0,0,0,63,4.80E-05,0.006763,0,0,1200,0,0.005761,AndrewAAD
989,daventrytweets,1,0,1,5855,0,5855,0,0,0,0,63,4.80E-05,0.006763,0,0,1199,0,0.005761,pdehoest
990,Profitlink1,1,0,1,4896,0,4896,0,0,0,0,63,4.80E-05,0.006763,0,0,1198,0,0.005761,trussliz
991,Allison78Craig,41,0,41,23550,0,23550,0,0,0,0,3,0.000124,0.218791,0,0,511,0.001829,0.323986,libdemdaisy
992,akwatia,1,0,1,1604,0,1604,0,0,0,0,63,4.80E-05,0.006763,0,0,1197,0,0.005761,JackEEaston
993,HouseofTwits,31,0,31,463470,0,463470,0,0,0,0,63,0.000122,0.093322,0,0,1196,0.001075,0.226128,jacksonngUK
994,GillW1220,1,0,1,1109,0,1109,0,0,0,0,63,4.80E-05,0.006763,0,0,1195,0,0.005761,JessNorthey
995,Airheadange,1,0,1,126,0,126,0,0,0,0,63,4.80E-05,0.006763,0,0,1194,0,0.005761,BoudicaM
996,robkendrick53,2,0,2,750,0,750,0,0,0,0,64,5.00E-05,0.012812,0,0,1193,0,0.011522,ACunninghamMP
997,iamchica,1,0,1,106,0,106,0,0,0,0,63,4.80E-05,0.006763,0,0,1192,0,0.005761,emmatweet10
998,ThorpeLynden,17,0,17,101127,0,101127,0,0,0,0,7,8.70E-05,0.034965,0,0,1191,0,0.106661,DaveTheBrief
999,julescartwright,1,0,1,576,0,576,0,0,0,0,63,4.80E-05,0.006763,0,0,1190,0,0.005761,PaulWilliamsMP
1000,julianknight15,5,17,22,36003,62203,98206,1,1,1,59.5,3,5.20E-05,0.023264,0.070288,0,1189,0.057143,0.054167,Andi_Mohr
1001,Chrisuk1943,6,0,6,10332,0,10332,0,0,0,0,124,5.80E-05,0.016814,0,0,1176,0,0.045516,ClaireHiscott
1002,l88uke,1,0,1,300,0,300,0,0,0,0,63,4.80E-05,0.006763,0,0,1175,0,0.005761,SLunnon1
1003,AlanUkip,2,28,30,1735,71966,73701,1,1,1,26,39,5.20E-05,3.00E-06,0.000814,0,1230,0.035714,0.021667,theresecoffey
1004,AlanJackGraves,1,0,1,1202,0,1202,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1229,0,0.015906,RobPocock1
1005,davealexukip,3,0,3,6684,0,6684,0,0,0,0,39,5.50E-05,0.000144,0,0,1228,0,0.03615,greenclairejp
1006,ghe4m,2,0,2,2409,0,2409,0,0,0,0,39,5.00E-05,0.000663,0,0,1227,0,0.021667,DansBoucher
1007,BrianWheele,1,0,1,1310,0,1310,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1226,0,0.015906,MikeEOCarroll
1008,Big_Boss_Al,2,0,2,2840,0,2840,0,0,0,0,39,5.40E-05,8.80E-05,0,0,1225,0,0.037689,SamJRushworth
1009,AngieCook171,2,0,2,3010,0,3010,0,0,0,0,39,5.60E-05,5.90E-05,0,0,1224,0,0.021667,TauntonGreens
1010,ThomasEvansGB,1,0,1,13547,0,13547,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1223,0,0.015906,BrianMead4MP
1011,HouseofTwitsUKI,10,0,10,17268,0,17268,0,0,0,0,39,8.10E-05,0.000649,0,0,1222,0.011111,0.0852,DrRosena
1012,Parthlan,4,0,4,1437,0,1437,0,0,0,0,55,5.20E-05,0.005662,0,0,1221,0,0.036839,GreenTooting
1013,JimAnderson77,1,0,1,321,0,321,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1220,0,0.015906,DanWatkins
1014,LinTennant12,1,0,1,1389,0,1389,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1219,0,0.015906,NickTorfaenMP
1015,mallard_philip,1,0,1,45,0,45,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1218,0,0.015906,SNewtonUK
1016,Nukehunt,1,0,1,181,0,181,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1217,0,0.015906,tbisdee
1017,mark24823687,3,0,3,11574,0,11574,0,0,0,0,39,5.50E-05,0.000841,0,0,1216,0,0.027428,CllrNickVarley
1018,david1652smiff,5,0,5,6043,0,6043,0,0,0,0,39,5.80E-05,0.000216,0,0,1215,0,0.03895,ThyPirateDave
1019,Vote_UKIP,3,0,3,40134,0,40134,0,0,0,0,39,9.00E-05,9.80E-05,0,0,1214,0,0.031078,GreenPartyAJ
1020,lancastrian14,1,0,1,2587,0,2587,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1213,0,0.015906,AnthonyMangnal1
1021,hannahjames40,1,0,1,1287,0,1287,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1212,0,0.015906,FaisalRashid6
1022,StuartBestwick,3,0,3,540,0,540,0,0,0,0,55,5.50E-05,0.000281,0,0,1211,0.166667,0.027428,ChrisCopeman
1023,Lowdle_52pc,1,0,1,3136,0,3136,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1210,0,0.015906,GrahamEvans
1024,RoBones0314,1,0,1,1,0,1,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1209,0,0.015906,PeterBoneUK
1025,LailaToddhn,1,0,1,186,0,186,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1208,0,0.015906,voteandreawatts
1026,redial999,1,0,1,1442,0,1442,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1207,0,0.015906,wellsmp
1027,TheABD,1,0,1,2255,0,2255,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1206,0,0.015906,JohnHealey_MP
1028,WhittleseyOne,1,0,1,1059,0,1059,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1205,0,0.015906,FloClucas
1029,Julie34479,2,0,2,2532,0,2532,0,0,0,0,39,5.10E-05,9.80E-05,0,0,1204,0,0.028967,AlexWilliams175
1030,HugoSwire,0,18,18,0,70467,70467,2,0.714286,0.8,0,63,4.60E-05,0,0.066195,0,1260,0.003268,0,JoHayesLibDem
1031,bassetnormand,2,0,2,2294,0,2294,0,0,0,0,63,4.90E-05,0.005052,0,0,1259,0,0.011522,amybertaut
1032,PaulCarter31,1,0,1,38,0,38,0,0,0,0,63,4.80E-05,0.004751,0,0,1258,0,0.005761,ClarkVasey
1033,stuarthughescc,2,0,2,1050,0,1050,0,0,0,0,63,4.90E-05,0.005283,0,0,1257,0,0.011522,hazel_thorpe
1034,AlistairBurtUK,2,13,15,56604,27024,83628,1,1,1,25,63,4.90E-05,0.006834,0.065621,0,1256,0.004762,0.011522,stevekguy
1035,emmagrainger,1,0,1,343,0,343,0,0,0,0,63,4.80E-05,0.004751,0,0,1243,0,0.005761,BWallaceMP
1036,aibexint,1,0,1,558,0,558,0,0,0,0,63,4.80E-05,0.004751,0,0,1242,0,0.005761,mikebs1966
1037,sampasully,1,0,1,560,0,560,0,0,0,0,63,4.80E-05,0.004751,0,0,1241,0,0.005761,jamesblanchard
1038,DartsFarm,1,0,1,12550,0,12550,0,0,0,0,63,4.80E-05,0.004751,0,0,1240,0,0.005761,bennison_andrew
1039,CMECnews,4,0,4,23080,0,23080,0,0,0,0,63,5.30E-05,0.008504,0,0,1239,0,0.028117,GutoAberconwy
1040,almond3131,1,0,1,5898,0,5898,0,0,0,0,63,4.80E-05,0.004751,0,0,1238,0,0.005761,NHA_Banbury
1041,ShakersExmouth,1,0,1,1173,0,1173,0,0,0,0,63,4.80E-05,0.004751,0,0,1237,0,0.005761,_Chris_Coghlan
1042,baroness_deboo,2,0,2,256,0,256,0,0,0,0,63,4.90E-05,0.011028,0,0,1236,0,0.011522,LoisDavisGreen
1043,AlanDent19,1,0,1,193,0,193,0,0,0,0,63,4.80E-05,0.004751,0,0,1235,0,0.005761,JaneEllison
1044,MorrisofBolton,2,0,2,3295,0,3295,0,0,0,0,3,5.00E-05,0.012164,0,0,1234,0,0.018822,_jamesenglish
1045,ryankelly_67,1,0,1,1012,0,1012,0,0,0,0,63,4.80E-05,0.004751,0,0,1233,0,0.005761,BedfordVann
1046,weighedin,1,0,1,101,0,101,0,0,0,0,63,4.80E-05,0.004751,0,0,1232,0,0.005761,HazelLegge
1047,CharlotteLaing9,3,0,3,102,0,102,0,0,0,0,3,5.10E-05,0.011494,0,0,1231,0,0.024093,ClareBaileyGPNI
1048,PaulMcGarryUK,0,3,3,0,12025,12025,1,1,1,0,104,4.60E-05,0,0.000238,0,1263,0,0,coyleneil
1049,Andrewwaugh17,1,0,1,1296,0,1296,0,0,0,0,104,5.90E-05,1.70E-05,0,0,1262,0,0.005761,Bayliss4BB
1050,DevonianMatthew,1,0,1,4619,0,4619,0,0,0,0,104,5.90E-05,1.70E-05,0,0,1261,0,0.005761,sweetjayne
1051,Hitesh_T,0,8,8,0,233865,233865,1,1,1,0,1,4.60E-05,0,0.001896,0,1271,0,0,SquireCaroline
1052,BindaRai1,1,0,1,793,0,793,0,0,0,0,1,5.10E-05,0.000136,0,0,1270,0,0.005761,JackDromeyMP
1053,MrChrisGB,1,0,1,79,0,79,0,0,0,0,1,5.10E-05,0.000136,0,0,1269,0,0.005761,KefentseDennis
1054,efarl27,2,0,2,285407,0,285407,0,0,0,0,1,5.30E-05,0.000832,0,0,1268,0,0.011522,HelenGoodmanMP
1055,Lynne_Murray007,1,0,1,572,0,572,0,0,0,0,1,5.10E-05,0.000136,0,0,1267,0,0.005761,mozdog94
1056,EastActonLabour,1,0,1,769,0,769,0,0,0,0,1,5.10E-05,0.000136,0,0,1266,0,0.005761,PaulWhiteB43
1057,DrAyshaRaza,2,0,2,6975,0,6975,0,0,0,0,75,5.20E-05,0.000864,0,0,1265,0,0.011522,peterfor2017
1058,dancrawford85,1,0,1,4067,0,4067,0,0,0,0,1,5.10E-05,0.000136,0,0,1264,0,0.005761,Tom_Smith26
1059,IanMurrayMP,0,14,14,0,8044,8044,2,0.818182,0.888889,0,137,4.60E-05,0,0.007407,0,1289,0.005495,0,LizTwistMP
1060,deesrus3,4,0,4,95,0,95,0,0,0,0,137,6.40E-05,0.000635,0,0,1275,0.083333,0.031767,DawnFurness
1061,LillylotsN,1,0,1,30,0,30,0,0,0,0,137,4.90E-05,0.000532,0,0,1288,0,0.005761,RossShippy
1062,RoyKilpatrick1,1,0,1,1197,0,1197,0,0,0,0,137,4.90E-05,0.000532,0,0,1287,0,0.005761,DavidCrausby
1063,DJF_1888,1,0,1,552,0,552,0,0,0,0,137,4.90E-05,0.000532,0,0,1286,0,0.005761,Peter_Dowd
1064,NoahSpe21045011,1,0,1,5,0,5,0,0,0,0,137,4.90E-05,0.000532,0,0,1285,0,0.005761,green_vp
1065,ptws1969,29,0,29,445941,0,445941,0,0,0,0,137,9.90E-05,0.059826,0,0,1284,0,0.170721,LeicsGreenParty
1066,AngieBarclay1,3,0,3,621,0,621,0,0,0,0,104,5.20E-05,0.001009,0,0,1283,0,0.017283,miketmullaney
1067,NapsmithPauline,2,0,2,54,0,54,0,0,0,0,137,5.00E-05,0.000606,0,0,1282,0,0.011522,NazShahBfd
1068,StooIrvin,1,0,1,114,0,114,0,0,0,0,137,4.90E-05,0.000532,0,0,1281,0,0.005761,JamesGibsonWatt
1069,evan_mw,3,0,3,4039,0,4039,0,0,0,0,69,5.30E-05,0.000719,0,0,1280,0,0.022356,BarryGardiner
1070,Sarahbeth78,2,0,2,1659,0,1659,0,0,0,0,69,5.10E-05,0.000558,0,0,1279,0,0.011522,JosephBourke
1071,Mandytelford,1,5,6,1611,14750,16361,1,1,1,4,69,4.90E-05,0.000532,6.60E-05,0,1278,0.033333,0.005761,annabeltall
1072,betterscotland,1,0,1,19,0,19,0,0,0,0,137,4.90E-05,0.000532,0,0,1272,0,0.005761,IainSimpson
1073,mwinnington,2,11,13,2157,18787,20944,1,1,1,10.5,85,5.00E-05,0.000187,0.000731,0,1300,0.070513,0.011522,sarakhyde
1074,portsmouthld,6,0,6,66557,0,66557,0,0,0,0,85,5.80E-05,0.000612,0,0,1299,0.066667,0.041866,Emmett_Jenner
1075,smith1053_j,4,0,4,350,0,350,0,0,0,0,85,5.90E-05,0.000278,0,0,1298,0.166667,0.030344,sajidjavid
1076,PhilHallBio,4,0,4,264,0,264,0,0,0,0,43,6.10E-05,0.000256,0,0,1297,0,0.035417,Tim_Hallam
1077,LeeHunt6,7,0,7,18823,0,18823,0,0,0,0,85,6.60E-05,0.001,0,0,1296,0.047619,0.047627,CllrPaulWhite
1078,Walesgirl3,1,0,1,1,0,1,0,0,0,0,85,5.00E-05,5.20E-05,0,0,1295,0,0.013061,DominicHardwick
1079,CiaranUT,1,0,1,1357,0,1357,0,0,0,0,85,5.00E-05,5.20E-05,0,0,1294,0,0.013061,BuryNorthLabour
1080,CarolineFLeaver,3,0,3,4072,0,4072,0,0,0,0,85,5.30E-05,0.000285,0,0,1293,0.166667,0.024583,LiamByrne4MP
1081,WtrlvileCyclist,1,0,1,818,0,818,0,0,0,0,85,5.00E-05,5.20E-05,0,0,1292,0,0.013061,amandamilling
1082,jeanettesmithLD,4,0,4,875,0,875,0,0,0,0,85,5.50E-05,0.000363,0,0,1291,0.166667,0.030344,HenryStantonGP
1083,adair1524,3,0,3,2163,0,2163,0,0,0,0,85,5.30E-05,0.000239,0,0,1290,0.333333,0.024583,bsmithgreens
1084,jeremy4glos,0,16,16,0,36657,36657,1,1,1,0,75,4.60E-05,0,0.000735,0,1315,0,0,Fiona__Mills
1085,DanielGuest100,1,0,1,72,0,72,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1314,0,0.005761,TurkRocker
1086,GloucesterLDs,1,0,1,405,0,405,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1313,0,0.005761,Simonhartmp
1087,SuffolkLibDems,1,0,1,1289,0,1289,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1312,0,0.005761,thomasbrake
1088,mumof3runs,1,0,1,666,0,666,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1311,0,0.005761,Mrploemic
1089,kitto_13,1,0,1,887,0,887,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1310,0,0.005761,tomholder
1090,PrueBray,1,0,1,1035,0,1035,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1309,0,0.005761,AidanVdeW
1091,sxybio,11,0,11,41484,0,41484,0,0,0,0,75,8.10E-05,0.000796,0,0,1308,0,0.073517,Ruth_R_Davis
1092,WalthamstowLibD,1,0,1,139,0,139,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1307,0,0.005761,PastorjwGibson
1093,JohnLam83274401,1,0,1,86,0,86,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1306,0,0.005761,AlanDeAth1
1094,GreenLibDems,1,0,1,5141,0,5141,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1305,0,0.005761,green4chilterns
1095,NELibDems,16,0,16,91911,0,91911,0,0,0,0,75,0.000113,0.000743,0,0,1304,0.004167,0.11104,_CJR_
1096,Declan_M_Wilson,1,0,1,586,0,586,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1303,0,0.005761,elizabethjewkes
1097,emily4elmbridge,1,0,1,196,0,196,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1302,0,0.005761,Tasha4Clacton
1098,Macker202,1,0,1,140,0,140,0,0,0,0,75,4.90E-05,5.30E-05,0,0,1301,0,0.005761,RobinTilbrook
1099,juliejonesevans,0,16,16,0,140169,140169,1,1,1,0,85,4.60E-05,0,0.003015,0,1332,0,0,GilesWatling
1100,ATWNetworking,1,0,1,20610,0,20610,0,0,0,0,85,4.90E-05,0.000216,0,0,1331,0,0.005761,DrHirst4Congltn
1101,lynblackledge,1,0,1,23850,0,23850,0,0,0,0,85,4.90E-05,0.000216,0,0,1330,0,0.005761,stevescrutton
1102,peterbruce,1,0,1,1697,0,1697,0,0,0,0,85,4.90E-05,0.000216,0,0,1329,0,0.005761,Geoffrey4CovNW
1103,LoisTemel,1,0,1,1875,0,1875,0,0,0,0,85,4.90E-05,0.000216,0,0,1328,0,0.005761,CPhilpOfficial
1104,WightFacts,1,0,1,767,0,767,0,0,0,0,85,4.90E-05,0.000216,0,0,1327,0,0.005761,JonCruddas_1
1105,Mental_in_Devon,1,0,1,306,0,306,0,0,0,0,85,4.90E-05,0.000216,0,0,1326,0,0.005761,paul_rowlinson
1106,RoobyLane,2,0,2,2013,0,2013,0,0,0,0,85,5.00E-05,0.000238,0,0,1325,0,0.011522,EvonneWilliams
1107,GillJeffery13,4,0,4,47191,0,47191,0,0,0,0,85,5.60E-05,0.000394,0,0,1324,0,0.023044,Patrick4Dales
1108,marmoo_cope,1,0,1,1230,0,1230,0,0,0,0,85,4.90E-05,0.000216,0,0,1323,0,0.005761,PrescottBeth
1109,38_degrees,1,0,1,72507,0,72507,0,0,0,0,85,4.90E-05,0.000216,0,0,1322,0,0.005761,CarolineFlintMP
1110,marcus_baw,1,0,1,2042,0,2042,0,0,0,0,85,4.90E-05,0.000216,0,0,1321,0,0.005761,CharlieElphicke
1111,ROSE1O1DM,1,0,1,619,0,619,0,0,0,0,85,4.90E-05,0.000216,0,0,1320,0,0.005761,libdemgail
1112,EastCowesBiz,1,0,1,597,0,597,0,0,0,0,85,4.90E-05,0.000216,0,0,1319,0,0.005761,RashidNix
1113,DesFioRatLat,1,0,1,232,0,232,0,0,0,0,85,4.90E-05,0.000216,0,0,1318,0,0.005761,LSRPlaid
1114,beerey_play,1,0,1,500,0,500,0,0,0,0,85,4.90E-05,0.000216,0,0,1317,0,0.005761,a_margaretanne
1115,TheSpeakingRog,13,0,13,53883,0,53883,0,0,0,0,3,7.30E-05,0.038561,0,0,1316,0,0.104147,OliverMcMullan
1116,mthrel,0,22,22,0,161086,161086,2,0.696429,0.782051,0,8,4.60E-05,0,0.001817,0,1369,0.002165,0,JohnStewart1983
1117,JacqquelineB,1,0,1,19,0,19,0,0,0,0,8,4.80E-05,0.00013,0,0,1368,0,0.005761,eastantrimmp
1118,AndyLathrope,1,0,1,118,0,118,0,0,0,0,8,4.80E-05,0.00013,0,0,1367,0,0.005761,Callum4EastDun
1119,LARK05,5,0,5,539,0,539,0,0,0,0,44,5.80E-05,0.005241,0,0,1366,0,0.036105,RichardJHolmes
1120,jamesakadamingo,1,0,1,380,0,380,0,0,0,0,8,4.80E-05,0.00013,0,0,1365,0,0.005761,DermotNicholl
1121,missclairwallis,1,0,1,302,0,302,0,0,0,0,8,4.80E-05,0.00013,0,0,1364,0,0.005761,OliHenman
1122,FairFundSGlos,3,0,3,9312,0,9312,0,0,0,0,131,5.30E-05,0.000282,0,0,1349,0.166667,0.029655,Mike4Eastleigh
1123,citizencaz,1,0,1,4887,0,4887,0,0,0,0,8,4.80E-05,0.00013,0,0,1363,0,0.005761,JimEadieSNP
1124,glambertcat39,1,0,1,480,0,480,0,0,0,0,8,4.80E-05,0.00013,0,0,1362,0,0.005761,ToniGiugliano
1125,dsingh1784,2,0,2,280,0,280,0,0,0,0,8,4.90E-05,0.000408,0,0,1361,0,0.011522,DavidBurrowesUK
1126,MartianSeraph,1,0,1,71,0,71,0,0,0,0,8,4.80E-05,0.00013,0,0,1360,0,0.005761,PippaMorganLD
1127,ashleyrpz,1,0,1,472,0,472,0,0,0,0,8,4.80E-05,0.00013,0,0,1359,0,0.005761,eleanor4epping
1128,BDavisHft,4,0,4,1555,0,1555,0,0,0,0,57,7.00E-05,0.005947,0,0,1358,0,0.031489,EpsomEwellFocus
1129,akc_0123,3,0,3,9433,0,9433,0,0,0,0,8,5.40E-05,0.00019,0,0,1357,0,0.017283,waddertron
1130,artymesia,1,0,1,76,0,76,0,0,0,0,8,4.80E-05,0.00013,0,0,1356,0,0.005761,CllrAndrewDavis
1131,UnwinAbigail,1,0,1,108,0,108,0,0,0,0,8,4.80E-05,0.00013,0,0,1355,0,0.005761,dezairedale
1132,Quart_2,1,0,1,227,0,227,0,0,0,0,8,4.80E-05,0.00013,0,0,1354,0,0.005761,mtkg25
1133,EstellaTincknel,1,0,1,2020,0,2020,0,0,0,0,8,4.80E-05,0.00013,0,0,1353,0,0.005761,EvaLilyFielding
1134,FaBSCLP,1,18,19,233,35506,35739,1,1,1,17,131,4.80E-05,0.00013,0.001872,0,1352,0.002924,0.005761,AdeleWard
1135,SWLabourParty,8,0,8,40635,0,40635,0,0,0,0,130,7.10E-05,0.001806,0,0,1334,0,0.051161,meaglemp
1136,nuttynam,1,0,1,61,0,61,0,0,0,0,8,4.80E-05,0.00013,0,0,1333,0,0.005761,IanMearnsMP
1137,Bobby_Dean,0,29,29,0,45401,45401,2,0.891892,0.939394,0,22,4.60E-05,0,0.000857,0,1398,0,0,medwaypaul
1138,cipl13,1,0,1,238,0,238,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1397,0,0.005761,Rehman_Chishti
1139,ldnik,1,0,1,824,0,824,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1396,0,0.005761,clivebassman
1140,UsaamaK,2,0,2,3464,0,3464,0,0,0,0,22,5.00E-05,7.10E-05,0,0,1395,0,0.011522,ChrisJLLand
1141,RachelSadlerTW,5,4,9,8638,18815,27453,1,1,1,21,75,6.80E-05,0.00019,0.000586,0,1394,0.027778,0.033878,Taylor_Muir54
1142,bill_town,2,0,2,3204,0,3204,0,0,0,0,43,5.00E-05,9.10E-05,0,0,1391,0,0.021667,Colin_J_Clark
1143,lindainthesky1,2,0,2,326,0,326,0,0,0,0,22,4.90E-05,0.008498,0,0,513,0,0.023616,kirstenRoseMuat
1144,LewishamLibDems,1,0,1,2692,0,2692,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1390,0,0.005761,NickBoles
1145,DavidAbrahams72,2,0,2,687,0,687,0,0,0,0,22,5.40E-05,6.20E-05,0,0,1389,0,0.011522,CarolineAttfiel
1146,afldn,1,0,1,9306,0,9306,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1388,0,0.005761,mtpennycook
1147,AlexndraStewart,1,0,1,488,0,488,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1387,0,0.005761,Zuffar_Haq
1148,margotwil,2,0,2,182,0,182,0,0,0,0,43,5.00E-05,9.10E-05,0,0,1386,0,0.021667,AJonesMP
1149,effohriordan,1,0,1,110,0,110,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1385,0,0.005761,HazelGrove_Lab
1150,georgeclayton75,1,0,1,244,0,244,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1384,0,0.005761,Lisa_Smart
