Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality
JohnnyReaction,,,1,0,1,113,0,113,0,0,0,0,164,0.000048,0.000017,0,0,14635,0,0.010833
Louie1544,,,1,0,1,34,0,34,0,0,0,0,164,0.000048,0.000017,0,0,14634,0,0.010833
SkeltonsHead,,,1,0,1,1851,0,1851,0,0,0,0,164,0.000048,0.000017,0,0,14633,0,0.010833
omsfemme,,,1,0,1,12040,0,12040,0,0,0,0,164,0.000048,0.000017,0,0,14632,0,0.010833
Runningfishy47,,,1,0,1,93,0,93,0,0,0,0,164,0.000048,0.000017,0,0,14631,0,0.010833
joycieukulele,,,1,0,1,2355,0,2355,0,0,0,0,164,0.000048,0.000017,0,0,14630,0,0.010833
RiazMMM,,,1,0,1,954,0,954,0,0,0,0,164,0.000048,0.000017,0,0,14629,0,0.010833
Fizgil,,,1,0,1,446,0,446,0,0,0,0,164,0.000048,0.000017,0,0,14628,0,0.010833
NicolaAyres1,,,1,0,1,424,0,424,0,0,0,0,164,0.000048,0.000017,0,0,14627,0,0.010833
h_parsons,,,1,0,1,482,0,482,0,0,0,0,164,0.000048,0.000017,0,0,14626,0,0.010833
Corbynistas_17,,,1,0,1,504,0,504,0,0,0,0,164,0.000048,0.000017,0,0,14625,0,0.010833
ElizabethDunst4,,,1,0,1,2,0,2,0,0,0,0,164,0.000048,0.000017,0,0,14624,0,0.010833
Psefany,,,1,0,1,2513,0,2513,0,0,0,0,164,0.000048,0.000017,0,0,14623,0,0.010833
daniel4shrews,,,0,3,3,0,2718,2718,1,1,1,0,95,0.000046,0,0,47,14642,0,0
darnoujoum,,,1,0,1,409,0,409,0,0,0,0,95,0.000059,0,0,47,14641,0,0.005761
theMagicWeasel,,,1,0,1,163,0,163,0,0,0,0,95,0.000059,0,0,47,14640,0,0.005761
francesdavies15,,,1,0,1,2146,0,2146,0,0,0,0,95,0.000059,0,0,47,14639,0,0.005761
MicalmusRolfe,,,0,9,9,0,18851,18851,1,1,1,0,5,0.000046,0,0.002314,0,14648,0,0
nikkijaz0110,,,1,0,1,68,0,68,0,0,0,0,5,0.000051,0.000166,0,0,14647,0,0.005761
wyattd,,,1,0,1,6864,0,6864,0,0,0,0,5,0.000051,0.000166,0,0,14646,0,0.005761
UpchurchMatters,,,1,0,1,1718,0,1718,0,0,0,0,5,0.000051,0.000166,0,0,14645,0,0.005761
james_william85,,,1,0,1,116,0,116,0,0,0,0,5,0.000051,0.000166,0,0,14644,0,0.005761
Richard18653339,,,1,0,1,11,0,11,0,0,0,0,5,0.000051,0.000166,0,0,14643,0,0.005761
Mad_Mike_Young,,,0,5,5,0,8282,8282,1,1,1,0,131,0.000046,0,0,0,14654,0,0
Official_MRLP,,,2,0,2,17269,0,17269,0,0,0,0,131,0.000058,0.000001,0,0,14653,0,0.016595
JohnNurden,,,1,0,1,2122,0,2122,0,0,0,0,131,0.000054,0,0,0,14652,0,0.005761
CllrCABeart,,,1,0,1,325,0,325,0,0,0,0,131,0.000054,0,0,0,14651,0,0.005761
KimJongUnVEVO,,,1,0,1,910,0,910,0,0,0,0,131,0.000054,0,0,0,14650,0,0.005761
TimRussoCLE,,,1,0,1,616,0,616,0,0,0,0,131,0.000054,0,0,0,14649,0,0.005761
Lingo47,,,1,0,1,469,0,469,0,0,0,0,9,0.000054,0.000005,0,0,5549,0,0.017795
Obsidious,,,1,0,1,110,0,110,0,0,0,0,9,0.000054,0.000005,0,0,5548,0,0.017795
BraceyAndrew,,,1,0,1,2071,0,2071,0,0,0,0,9,0.000054,0.000005,0,0,5514,0,0.017795
VoteGreenHarman,,,0,7,7,0,25348,25348,1,1,1,0,6,0.000046,0,0.001936,0,14660,0,0
ChristieHarman,,,1,0,1,472,0,472,0,0,0,0,6,0.000052,0.000139,0,0,14659,0,0.005761
helen_underwood,,,1,0,1,305,0,305,0,0,0,0,6,0.000052,0.000139,0,0,14658,0,0.005761
IanBonner_,,,1,0,1,363,0,363,0,0,0,0,6,0.000052,0.000139,0,0,14657,0,0.005761
yourthurrock,,,1,0,1,10964,0,10964,0,0,0,0,6,0.000052,0.000139,0,0,14656,0,0.005761
andrewallergy,,,1,0,1,1943,0,1943,0,0,0,0,6,0.000052,0.000139,0,0,14655,0,0.005761
simonsaggers,,,0,16,16,0,31582,31582,2,0.617647,0.690476,0,57,0.000046,0,0.000042,0,14691,0.004167,0
TheWimbish,,,2,0,2,2403,0,2403,0,0,0,0,57,0.00005,0.000114,0,0,14664,0.5,0.015172
footieping,,,1,0,1,116,0,116,0,0,0,0,57,0.000049,0.000003,0,0,14690,0,0.005761
mdiane_rogers,,,1,0,1,3233,0,3233,0,0,0,0,57,0.000049,0.000003,0,0,14689,0,0.005761
TomthePublican,,,1,0,1,588,0,588,0,0,0,0,57,0.000049,0.000003,0,0,14688,0,0.005761
MatthewBarton,,,1,0,1,228,0,228,0,0,0,0,57,0.000049,0.000003,0,0,14687,0,0.005761
AliJenkins1960,,,1,0,1,687,0,687,0,0,0,0,57,0.000049,0.000003,0,0,14686,0,0.005761
TippyNess,,,2,0,2,525,0,525,0,0,0,0,56,0.00005,0.000104,0,0,14685,0,0.011522
JaqSaggers,,,1,0,1,1104,0,1104,0,0,0,0,57,0.000049,0.000003,0,0,14684,0,0.005761
GreenPartyPBO,,,1,0,1,1590,0,1590,0,0,0,0,57,0.000049,0.000003,0,0,14683,0,0.005761
OpnLttr,,,1,0,1,6320,0,6320,0,0,0,0,57,0.000049,0.000003,0,0,14682,0,0.005761
susanvandeven,,,1,27,28,1086,54470,55556,1,1,1,26,57,0.000049,0.000003,0.001542,0,14681,0.001323,0.005761
RStanfordSG8,,,1,0,1,25,0,25,0,0,0,0,57,0.000049,0.000003,0,0,14662,0,0.005761
Peaawards,,,1,0,1,7917,0,7917,0,0,0,0,57,0.000049,0.000003,0,0,14661,0,0.005761
MartenKats,,,0,6,6,0,26182,26182,1,1,1,0,153,0.000046,0,0.000332,0,14695,0,0
PrometheusUK,,,1,0,1,312,0,312,0,0,0,0,153,0.000053,0.000024,0,0,14694,0,0.005761
BrookesComms,,,1,0,1,422,0,422,0,0,0,0,153,0.000053,0.000024,0,0,14693,0,0.005761
gioyoung,,,1,0,1,433,0,433,0,0,0,0,153,0.000053,0.000024,0,0,14692,0,0.005761
ClareDelders,,,4,0,4,6410,0,6410,0,0,0,0,57,0.000057,0.000286,0,0,7453,0,0.033994
hippogriff169,,,1,0,1,6873,0,6873,0,0,0,0,75,0.00005,0.000041,0,0,7452,0,0.013061
CllrGehring,,,3,0,3,3969,0,3969,0,0,0,0,56,0.000054,0.000252,0,0,7451,0,0.028233
mauriceleeke1,,,1,0,1,176,0,176,0,0,0,0,75,0.00005,0.000041,0,0,7450,0,0.013061
cwhelan1963,,,1,0,1,324,0,324,0,0,0,0,75,0.00005,0.000041,0,0,7449,0,0.013061
secambslibdems,,,1,0,1,101,0,101,0,0,0,0,75,0.00005,0.000041,0,0,7448,0,0.013061
Amazongirl1963,,,1,0,1,78,0,78,0,0,0,0,75,0.00005,0.000041,0,0,7447,0,0.013061
fergycool,,,1,0,1,711,0,711,0,0,0,0,75,0.00005,0.000041,0,0,7446,0,0.013061
chrisj_brown,,,0,4,4,0,101163,101163,1,1,1,0,22,0.000046,0,0.000223,0,14698,0,0
ASHSSCI,,,1,0,1,220,0,220,0,0,0,0,22,0.000056,0.000016,0,0,14697,0,0.005761
SymboticaAndrew,,,1,0,1,919,0,919,0,0,0,0,22,0.000056,0.000016,0,0,14696,0,0.005761
pdehoest,,,1,15,16,132,24248,24380,1,1,1,0,149,0.000046,0,0.000484,0,14709,0.066667,0.010833
DacorumGreens,,,1,0,1,15442,0,15442,0,0,0,0,149,0.000049,0.000035,0,0,14708,0,0.010833
3RivGreenParty,,,1,0,1,103,0,103,0,0,0,0,149,0.000049,0.000035,0,0,14707,0,0.010833
RKdeHoest,,,1,0,1,40,0,40,0,0,0,0,149,0.000049,0.000035,0,0,14706,0,0.010833
Berkorichard,,,1,0,1,76,0,76,0,0,0,0,149,0.000049,0.000035,0,0,14705,0,0.010833
Tamifluwhynott,,,2,0,2,2244,0,2244,0,0,0,0,105,0.000051,0.000042,0,0,14704,0,0.016595
LayonMcDuff,,,1,0,1,558,0,558,0,0,0,0,149,0.000049,0.000035,0,0,14703,0,0.010833
chrisnev,,,1,0,1,331,0,331,0,0,0,0,149,0.000049,0.000035,0,0,14702,0,0.010833
themantiger,,,1,0,1,63,0,63,0,0,0,0,149,0.000049,0.000035,0,0,14701,0,0.010833
hardyjoep,,,1,0,1,646,0,646,0,0,0,0,149,0.000049,0.000035,0,0,14700,0,0.010833
SueAuthor,,,2,0,2,5883,0,5883,0,0,0,0,149,0.000051,0.000077,0,0,14699,0,0.031124
trussliz,,,0,41,41,0,34749,34749,1,1,1,0,43,0.000046,0,0.042085,0,14730,0,0
delthetoe,,,2,0,2,315,0,315,0,0,0,0,43,0.000049,0.003439,0,0,14729,0,0.011522
terencescarter,,,1,0,1,1957,0,1957,0,0,0,0,43,0.000047,0.003021,0,0,14728,0,0.005761
SWNCA,,,2,0,2,2616,0,2616,0,0,0,0,43,0.000048,0.00422,0,0,14727,0,0.011522
stepaniukruslan,,,1,0,1,1500,0,1500,0,0,0,0,43,0.000047,0.003021,0,0,14726,0,0.005761
SanityChecker,,,2,0,2,1166,0,1166,0,0,0,0,32,0.000049,0.00972,0,0,14725,0,0.011522
PhilCowen13,,,1,0,1,54,0,54,0,0,0,0,43,0.000047,0.003021,0,0,14724,0,0.005761
NorfolkMuse,,,1,0,1,575,0,575,0,0,0,0,43,0.000047,0.003021,0,0,14723,0,0.005761
scottjb2012,,,1,0,1,278,0,278,0,0,0,0,43,0.000047,0.003021,0,0,14722,0,0.005761
BenSwann16,,,2,0,2,1680,0,1680,0,0,0,0,39,0.00005,0.008845,0,0,11518,0,0.015172
DenisBishop2,,,1,0,1,136,0,136,0,0,0,0,43,0.000047,0.003021,0,0,14721,0,0.005761
ConservativesBR,,,2,0,2,390,0,390,0,0,0,0,43,0.000051,0.003853,0,0,14720,0,0.011522
tweetykidd,,,1,0,1,2,0,2,0,0,0,0,43,0.000047,0.003021,0,0,14719,0,0.005761
Danny_Harvey179,,,1,0,1,917,0,917,0,0,0,0,43,0.000047,0.003021,0,0,14718,0,0.005761
chelseachelsea2,,,1,0,1,95,0,95,0,0,0,0,43,0.000047,0.003021,0,0,14717,0,0.005761
MikeNairn1,,,1,0,1,407,0,407,0,0,0,0,43,0.000047,0.003021,0,0,14716,0,0.005761
grindip,,,1,0,1,192,0,192,0,0,0,0,43,0.000047,0.003021,0,0,14715,0,0.005761
ajlawrence1,,,1,0,1,334,0,334,0,0,0,0,43,0.000047,0.003021,0,0,14714,0,0.005761
Ed_Colman,,,1,0,1,521,0,521,0,0,0,0,43,0.000047,0.003021,0,0,14713,0,0.005761
CSP_Ltd,,,1,0,1,146,0,146,0,0,0,0,43,0.000047,0.003021,0,0,14712,0,0.005761
ZachWardWords,,,1,0,1,1092,0,1092,0,0,0,0,43,0.000047,0.003021,0,0,14711,0,0.005761
SaraDawnPorter,,,1,0,1,75,0,75,0,0,0,0,43,0.000047,0.003021,0,0,14710,0,0.005761
libdemdaisy,,,0,8,8,0,10808,10808,1,1,1,0,75,0.000046,0,0.000116,0,14735,0,0
Mariongourd51,,,1,0,1,648,0,648,0,0,0,0,75,0.000051,0.000008,0,0,14734,0,0.005761
StuartMiller28,,,1,0,1,1817,0,1817,0,0,0,0,75,0.000051,0.000008,0,0,14733,0,0.005761
politiskosmou,,,1,0,1,400,0,400,0,0,0,0,75,0.000051,0.000008,0,0,14732,0,0.005761
PatonDrugs,,,1,0,1,374,0,374,0,0,0,0,75,0.000051,0.000008,0,0,14731,0,0.005761
JackEEaston,,,0,12,12,0,12616,12616,1,1,1,0,5,0.000046,0,0.00056,0,14744,0,0
stalbansgreens,,,1,0,1,1704,0,1704,0,0,0,0,5,0.000049,0.00004,0,0,14743,0,0.005761
MClareHenry21,,,1,0,1,12,0,12,0,0,0,0,5,0.000049,0.00004,0,0,14742,0,0.005761
grandfatherfrog,,,1,0,1,418,0,418,0,0,0,0,5,0.000049,0.00004,0,0,14741,0,0.005761
SustainableStA,,,1,0,1,2094,0,2094,0,0,0,0,5,0.000049,0.00004,0,0,14740,0,0.005761
StTastes,,,1,0,1,1327,0,1327,0,0,0,0,5,0.000049,0.00004,0,0,14739,0,0.005761
thelocalfoodie,,,1,0,1,1558,0,1558,0,0,0,0,5,0.000049,0.00004,0,0,14738,0,0.005761
EcoSmeagor,,,1,0,1,552,0,552,0,0,0,0,5,0.000049,0.00004,0,0,14737,0,0.005761
Lesley_Flowers,,,1,0,1,206,0,206,0,0,0,0,5,0.000049,0.00004,0,0,14736,0,0.005761
jacksonngUK,,,0,8,8,0,15488,15488,1,1,1,0,108,0.000046,0,0.00219,0,14748,0.017857,0
CF_Chinese,,,1,0,1,2566,0,2566,0,0,0,0,108,0.000051,0.000157,0,0,14747,0,0.005761
Hope_Academy,,,1,0,1,2075,0,2075,0,0,0,0,108,0.000051,0.000157,0,0,14746,0,0.005761
JonathanGlanz,,,2,0,2,6424,0,6424,0,0,0,0,108,0.000053,0.001244,0,0,14745,0,0.011522
JessNorthey,,,0,9,9,0,47289,47289,1,1,1,0,13,0.000046,0,0.000051,0,14756,0,0
StHelensGreens,,,1,0,1,1143,0,1143,0,0,0,0,13,0.000051,0.000004,0,0,14755,0,0.005761
PolEcoNet,,,1,0,1,2462,0,2462,0,0,0,0,13,0.000051,0.000004,0,0,14754,0,0.005761
ianbrown005,,,1,0,1,162,0,162,0,0,0,0,13,0.000051,0.000004,0,0,14753,0,0.005761
tomnorthey,,,1,0,1,657,0,657,0,0,0,0,13,0.000051,0.000004,0,0,14752,0,0.005761
aurellink,,,1,0,1,52,0,52,0,0,0,0,13,0.000051,0.000004,0,0,14751,0,0.005761
KOMBUCHABABY,,,1,0,1,1289,0,1289,0,0,0,0,13,0.000051,0.000004,0,0,14750,0,0.005761
akhi_isa,,,1,0,1,1403,0,1403,0,0,0,0,13,0.000051,0.000004,0,0,14749,0,0.005761
BoudicaM,,,0,3,3,0,28113,28113,1,1,1,0,41,0.000046,0,0.000035,0,14758,0,0
IainRobWright,,,1,0,1,24641,0,24641,0,0,0,0,41,0.000059,0.000003,0,0,14757,0,0.005761
ACunninghamMP,,,0,13,13,0,26865,26865,1,1,1,0,153,0.000046,0,0.007493,0,14767,0,0
Sheldon6391,,,1,0,1,283,0,283,0,0,0,0,153,0.000049,0.000538,0,0,14766,0,0.005761
beccadavohope3,,,1,0,1,45,0,45,0,0,0,0,153,0.000049,0.000538,0,0,14765,0,0.005761
JoBooth10,,,2,0,2,3252,0,3252,0,0,0,0,153,0.00005,0.000718,0,0,14764,0,0.011522
Evaline1954,,,1,0,1,51,0,51,0,0,0,0,153,0.000049,0.000538,0,0,14763,0,0.005761
kevin_nicholas5,,,2,0,2,544,0,544,0,0,0,0,153,0.00005,0.000718,0,0,14762,0,0.011522
JumBob57,,,1,0,1,142,0,142,0,0,0,0,153,0.000049,0.000538,0,0,14761,0,0.005761
Andromeda10101,,,1,0,1,245,0,245,0,0,0,0,153,0.000049,0.000538,0,0,14760,0,0.005761
Hearthstoker,,,1,0,1,969,0,969,0,0,0,0,153,0.000049,0.000538,0,0,14759,0,0.005761
emmatweet10,,,1,1,2,27,27,54,0,0,0,0,96,0.000046,0,0,48,14768,0,0.010833
DaveTheBrief,,,0,24,24,0,51334,51334,2,0.815789,0.887097,0,55,0.000046,0,0.003062,0,14785,0.001812,0
dawoodShabir,,,1,0,1,1657,0,1657,0,0,0,0,55,0.000048,0.00022,0,0,14784,0,0.005761
Raththekid,,,1,0,1,460,0,460,0,0,0,0,55,0.000048,0.00022,0,0,14783,0,0.005761
WazzaB92,,,1,0,1,3153,0,3153,0,0,0,0,55,0.000048,0.00022,0,0,14782,0,0.005761
4TheGreenBelt,,,2,0,2,1983,0,1983,0,0,0,0,55,0.000067,0.000355,0,0,14781,0,0.011522
Kralhonj,,,1,0,1,382,0,382,0,0,0,0,55,0.000048,0.00022,0,0,14780,0,0.005761
Simeagh,,,1,0,1,1926,0,1926,0,0,0,0,55,0.000048,0.00022,0,0,14779,0,0.005761
GoldenOldieC,,,2,0,2,1880,0,1880,0,0,0,0,55,0.000051,0.000494,0,0,14778,0,0.011522
tatbbfar,,,1,0,1,1692,0,1692,0,0,0,0,55,0.000048,0.00022,0,0,14777,0,0.005761
MattyCooke93,,,1,0,1,342,0,342,0,0,0,0,55,0.000048,0.00022,0,0,14776,0,0.005761
nathanrgray,,,1,0,1,3809,0,3809,0,0,0,0,55,0.000048,0.00022,0,0,14775,0,0.005761
Lewishhtt,,,1,0,1,8,0,8,0,0,0,0,55,0.000048,0.00022,0,0,14774,0,0.005761
joneselizab,,,2,0,2,8984,0,8984,0,0,0,0,4,0.000053,0.000255,0,0,14773,0,0.016595
shiremoorpotter,,,1,0,1,9841,0,9841,0,0,0,0,55,0.000048,0.00022,0,0,14772,0,0.005761
barbycottontail,,,3,0,3,8808,0,8808,0,0,0,0,153,0.000052,0.001,0,0,14771,0,0.017283
SovereignAnnie,,,1,0,1,6099,0,6099,0,0,0,0,55,0.000048,0.00022,0,0,14770,0,0.005761
MintHobo,,,1,0,1,479,0,479,0,0,0,0,55,0.000048,0.00022,0,0,14769,0,0.005761
PaulWilliamsMP,,,0,36,36,0,55161,55161,1,1,1,0,153,0.000046,0,0.002504,0,14811,0,0
TheGeezerBird,,,1,0,1,2986,0,2986,0,0,0,0,153,0.000047,0.00018,0,0,14810,0,0.005761
CatalystComms,,,1,0,1,1748,0,1748,0,0,0,0,153,0.000047,0.00018,0,0,14809,0,0.005761
traceyleigh100,,,1,0,1,258,0,258,0,0,0,0,153,0.000047,0.00018,0,0,14808,0,0.005761
ianwolf,,,1,0,1,787,0,787,0,0,0,0,153,0.000047,0.00018,0,0,14807,0,0.005761
Fiza_321,,,1,0,1,14,0,14,0,0,0,0,153,0.000047,0.00018,0,0,14806,0,0.005761
budicesi,,,1,0,1,586,0,586,0,0,0,0,153,0.000047,0.00018,0,0,14805,0,0.005761
ChicagoBernie,,,1,0,1,1603,0,1603,0,0,0,0,153,0.000047,0.00018,0,0,14804,0,0.005761
Voltamax2020,,,2,0,2,1066,0,1066,0,0,0,0,60,0.00005,0.000188,0,0,14803,0,0.021667
Barlow4Labour,,,1,0,1,120,0,120,0,0,0,0,153,0.000047,0.00018,0,0,14802,0,0.005761
idlepoor,,,1,0,1,84,0,84,0,0,0,0,153,0.000047,0.00018,0,0,14801,0,0.005761
Afrikabokkie,,,1,0,1,632,0,632,0,0,0,0,153,0.000047,0.00018,0,0,14800,0,0.005761
kieekinghorn,,,1,0,1,697,0,697,0,0,0,0,153,0.000047,0.00018,0,0,14799,0,0.005761
mrmojorisin1975,,,1,0,1,311,0,311,0,0,0,0,153,0.000047,0.00018,0,0,14798,0,0.005761
Spock_Thornaby,,,1,0,1,8078,0,8078,0,0,0,0,153,0.000047,0.00018,0,0,14797,0,0.005761
relish_hendy,,,1,0,1,606,0,606,0,0,0,0,153,0.000047,0.00018,0,0,14796,0,0.005761
markeltringham,,,1,0,1,1288,0,1288,0,0,0,0,153,0.000047,0.00018,0,0,14795,0,0.005761
ukeingbad,,,1,0,1,224,0,224,0,0,0,0,153,0.000047,0.00018,0,0,14794,0,0.005761
joa762,,,1,0,1,24,0,24,0,0,0,0,153,0.000047,0.00018,0,0,14793,0,0.005761
Steve_Cooke,,,1,0,1,2023,0,2023,0,0,0,0,153,0.000047,0.00018,0,0,14792,0,0.005761
A77riley,,,1,0,1,76,0,76,0,0,0,0,153,0.000047,0.00018,0,0,14791,0,0.005761
OhOhOhItsBeardo,,,1,0,1,620,0,620,0,0,0,0,153,0.000047,0.00018,0,0,14790,0,0.005761
Joe66640705,,,1,0,1,11,0,11,0,0,0,0,153,0.000047,0.00018,0,0,14789,0,0.005761
RED_OKTOBER1917,,,1,0,1,72,0,72,0,0,0,0,153,0.000047,0.00018,0,0,14788,0,0.005761
efaitch,,,1,0,1,243,0,243,0,0,0,0,153,0.000047,0.00018,0,0,14787,0,0.005761
TaylorGenery,,,1,0,1,708,0,708,0,0,0,0,153,0.000047,0.00018,0,0,14786,0,0.005761
Andi_Mohr,,,1,9,10,460,12015,12475,1,1,1,14,14,0.000057,0.000003,0.000115,0,14816,0.022222,0.009411
koenig_jakob,,,2,0,2,3486,0,3486,0,0,0,0,14,0.000071,0.000009,0,0,14815,0,0.016317
ed11042,,,1,0,1,28,0,28,0,0,0,0,14,0.000052,0.000008,0,0,14814,0,0.010555
Odimab,,,1,0,1,394,0,394,0,0,0,0,14,0.000052,0.000008,0,0,14813,0,0.010555
kayedwards1967,,,1,0,1,75,0,75,0,0,0,0,14,0.000052,0.000008,0,0,14812,0,0.010555
ClaireHiscott,,,1,21,22,1340,62499,63839,3,0.541176,0.677536,20,8,0.00005,0.000972,0.004049,0,14836,0,0.010833
JohnnyAndrews14,,,1,0,1,490,0,490,0,0,0,0,8,0.000048,0.000291,0,0,14835,0,0.010833
annabeltall,,,1,12,13,276,26588,26864,2,0.575,0.630435,25,3,0.000048,0.000291,0.013548,0,14836,0,0.010833
zoe_suzannah,,,1,0,1,193,0,193,0,0,0,0,8,0.000048,0.000291,0,0,14831,0,0.010833
BristolCYC,,,1,0,1,1404,0,1404,0,0,0,0,8,0.000048,0.000291,0,0,14830,0,0.010833
ChrisatAmalgam,,,1,0,1,875,0,875,0,0,0,0,8,0.000048,0.000291,0,0,14829,0,0.010833
KinseyJokinsey,,,1,0,1,40,0,40,0,0,0,0,8,0.000048,0.000291,0,0,14828,0,0.010833
BGSHeadmaster,,,1,0,1,1194,0,1194,0,0,0,0,8,0.000048,0.000291,0,0,14827,0,0.010833
BetterBilingual,,,1,0,1,812,0,812,0,0,0,0,8,0.000048,0.000291,0,0,14826,0,0.010833
michaeljaffrain,,,1,0,1,201,0,201,0,0,0,0,8,0.000048,0.000291,0,0,14825,0,0.010833
helenhbristol,,,1,0,1,3729,0,3729,0,0,0,0,8,0.000048,0.000291,0,0,14824,0,0.010833
HeadofSFHS,,,1,0,1,172,0,172,0,0,0,0,8,0.000048,0.000291,0,0,14823,0,0.010833
C_SkillsHub,,,1,0,1,1798,0,1798,0,0,0,0,8,0.000048,0.000291,0,0,14822,0,0.010833
zoe_susannah,,,1,0,1,5,0,5,0,0,0,0,8,0.000048,0.000291,0,0,14821,0,0.010833
boomsatsuma,,,1,0,1,926,0,926,0,0,0,0,8,0.000048,0.000291,0,0,14820,0,0.010833
shehla_noman,,,1,0,1,54,0,54,0,0,0,0,8,0.000048,0.000291,0,0,14819,0,0.010833
mnoman46,,,1,0,1,55,0,55,0,0,0,0,8,0.000048,0.000291,0,0,14818,0,0.010833
shabnam_qamar,,,1,0,1,6,0,6,0,0,0,0,8,0.000048,0.000291,0,0,14817,0,0.010833
SLunnon1,,,0,10,10,0,28034,28034,1,1,1,0,14,0.000046,0,0.000021,0,14844,0,0
simonpic78,,,1,0,1,1366,0,1366,0,0,0,0,14,0.00005,0.000001,0,0,14843,0,0.005761
OrBVIOUS66,,,1,0,1,5024,0,5024,0,0,0,0,14,0.00005,0.000001,0,0,14842,0,0.005761
alanmossman,,,1,0,1,2424,0,2424,0,0,0,0,14,0.00005,0.000001,0,0,14841,0,0.005761
oliverjsmith,,,1,0,1,276,0,276,0,0,0,0,14,0.00005,0.000001,0,0,14840,0,0.005761
Malik__73,,,1,0,1,5602,0,5602,0,0,0,0,14,0.00005,0.000001,0,0,14839,0,0.005761
pinkichiban,,,1,0,1,3492,0,3492,0,0,0,0,14,0.00005,0.000001,0,0,14838,0,0.005761
GlosUK,,,1,0,1,2398,0,2398,0,0,0,0,14,0.00005,0.000001,0,0,14837,0,0.005761
theresecoffey,,,0,22,22,0,31187,31187,1,1,1,0,32,0.000046,0,0.093335,0,14857,0,0
SusanMunro13,,,1,0,1,1202,0,1202,0,0,0,0,32,0.000048,0.006699,0,0,14856,0,0.005761
TheresaMayIs,,,1,0,1,47,0,47,0,0,0,0,32,0.000048,0.006699,0,0,14855,0,0.005761
Cerb32,,,1,0,1,749,0,749,0,0,0,0,32,0.000048,0.006699,0,0,14854,0,0.005761
lawt_d,,,1,0,1,762,0,762,0,0,0,0,32,0.000048,0.006699,0,0,14853,0,0.005761
AdkrisAsbestos,,,1,0,1,588,0,588,0,0,0,0,32,0.000048,0.006699,0,0,14852,0,0.005761
amancalledorse,,,1,0,1,110,0,110,0,0,0,0,32,0.000048,0.006699,0,0,14851,0,0.005761
BeeNewsDaily,,,1,0,1,4778,0,4778,0,0,0,0,32,0.000048,0.006699,0,0,14850,0,0.005761
PeterPragnell,,,1,0,1,706,0,706,0,0,0,0,32,0.000048,0.006699,0,0,14849,0,0.005761
ToriesTottenham,,,2,0,2,706,0,706,0,0,0,0,32,0.000049,0.01234,0,0,14848,0,0.011522
Bee_Wiles1,,,2,0,2,1959,0,1959,0,0,0,0,32,0.000049,0.007898,0,0,14847,0,0.011522
christ007546,,,1,0,1,52,0,52,0,0,0,0,32,0.000048,0.006699,0,0,14846,0,0.005761
LCPAS1,,,1,0,1,294,0,294,0,0,0,0,32,0.000048,0.006699,0,0,14845,0,0.005761
RobPocock1,,,0,15,15,0,32013,32013,1,1,1,0,68,0.000046,0,0.004449,0,14869,0,0
gawthropnowward,,,1,0,1,234,0,234,0,0,0,0,68,0.000049,0.000319,0,0,14868,0,0.005761
danboq,,,1,0,1,412,0,412,0,0,0,0,68,0.000049,0.000319,0,0,14867,0,0.005761
Manish_Vesey,,,1,0,1,5180,0,5180,0,0,0,0,68,0.000049,0.000319,0,0,14866,0,0.005761
McAnjuli,,,1,0,1,215,0,215,0,0,0,0,68,0.000049,0.000319,0,0,14865,0,0.005761
DavidBHomer,,,1,0,1,580,0,580,0,0,0,0,68,0.000049,0.000319,0,0,14864,0,0.005761
tonybovaird,,,1,0,1,7821,0,7821,0,0,0,0,68,0.000049,0.000319,0,0,14863,0,0.005761
marylockelabour,,,1,0,1,1144,0,1144,0,0,0,0,68,0.000049,0.000319,0,0,14862,0,0.005761
tomfury2020,,,1,0,1,826,0,826,0,0,0,0,68,0.000049,0.000319,0,0,14861,0,0.005761
BeckyClarkeB73,,,1,0,1,400,0,400,0,0,0,0,68,0.000049,0.000319,0,0,14860,0,0.005761
RoyalSuttonNews,,,1,0,1,4495,0,4495,0,0,0,0,68,0.000049,0.000319,0,0,14859,0,0.005761
inspirenew,,,1,0,1,48,0,48,0,0,0,0,68,0.000049,0.000319,0,0,14858,0,0.005761
greenclairejp,,,1,10,11,151,143890,144041,1,1,1,33,108,0.000063,0.000004,0.002234,0,7137,0.022222,0.026217
Lizzieebeth,,,2,0,2,19107,0,19107,0,0,0,0,108,0.000069,0.000165,0,0,7132,1,0.041268
Beck46Beck,,,1,0,1,18,0,18,0,0,0,0,108,0.000052,0.00016,0,0,7135,0,0.015051
MaeveGreenParty,,,1,0,1,515,0,515,0,0,0,0,108,0.000052,0.00016,0,0,7134,0,0.015051
BrendanEich,,,1,0,1,106236,0,106236,0,0,0,0,108,0.000052,0.00016,0,0,7133,0,0.015051
DansBoucher,,,0,11,11,0,93987,93987,5,0.340996,0.436704,0,62,0.000046,0,0.011594,0,14875,0,0
judithwalker871,,,1,0,1,82,0,82,0,0,0,0,62,0.00005,0.000832,0,0,14874,0,0.005761
canalwills,,,1,0,1,132,0,132,0,0,0,0,62,0.00005,0.000832,0,0,14873,0,0.005761
