screen_name,RT_pos,RT_neg,negative,positive,device_count_10,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta_10,time_delta,follower,friends,eleted,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity-100,Eccentricity,closnesscentrality-100,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality-100,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,eigencentrality-1000
DisgruntledRad,0.102006882,0.897993118,0.479694412,0.520305588,60,6,1.765659955,354,13.75103843,3157,104.4149888,23.12975391,10210,334.4553202,41356,4.07946279,0.407946279,535,311,1,7,0,7,1599,0,1599,0,0,0,0,0,0,0,65,5.40E-05,0.003415,0,0,387,0,0.040328,40.328
hgaffney48,0.071417448,0.928582552,0.187390534,0.812609466,60,6,1.333333333,9,1.931578151,76,87.1754386,64.94736842,3084,405.2146246,3702,125.1785714,12.51785714,693,246,0,0,13,13,0,47689,47689,200,2,74.0741,0.740741,0.825,0,0,9,4.60E-05,0,0.000932,0,454,0,0,0
Greens4CV,0.031824922,0.968175078,0.327238144,0.672761856,60,6,0.116080937,16,0.892727198,109,131.4110756,421.8828541,38841,2492.64605,396148,7.67590618,0.767590618,291,381,0,10,0,10,10418,0,10418,0,0,0,0,0,0,0,57,8.20E-05,0.000768,0,0,453,0,0.062683,62.683
AnnClwyd,0.096915675,0.903084325,0.110567088,0.889432912,60,6,3.059887006,301,11.63463687,2708,110.7062147,309.699435,38841,1739.855967,274084,8.24660633,0.824660633,5000,1131,1,1,0,1,370,0,370,0,0,0,0,0,0,0,9,4.90E-05,6.70E-05,0,0,452,0,0.005761,5.761
peterjharris66,0.071325986,0.928674014,0.884232006,0.115767994,60,6,6.310168252,578,30.66362431,8626,122.417703,195.8368691,20500,1002.820049,267709,5.3147877,0.53147877,2462,2085,0,2,0,2,768,0,768,0,0,0,0,0,0,0,9,5.20E-05,0.000129,0,0,451,0,0.011522,11.522
CouncillorLes,0.472155095,0.527844905,0.492742625,0.507257375,60,6,0.550213675,33,1.833228423,515,109.6891026,556.840812,410289,13432.25189,521203,7.79679144,0.779679144,1200,930,1,1,0,1,899,0,899,0,0,0,0,0,0,0,9,4.90E-05,6.70E-05,0,0,450,0,0.005761,5.761
natashamillward,0.42279033,0.57720967,0.424353761,0.575646239,60,6,0.390761548,49,2.35331863,939,122.5143571,906.3841032,189030,6555.792807,2178041,2.68526228,0.268526228,1530,1018,1,3,0,3,3224,0,3224,0,0,0,0,0,0,0,75,5.40E-05,0.000216,0,0,449,0,0.020933,20.933
JonBall,0.695517991,0.304482009,0.787131004,0.212868996,60,6,1.717366629,513,17.58826046,1513,118.5959137,631.492622,207536,7698.028374,556345,0.52272727,0.052272727,4248,4999,0,1,0,1,8531,0,8531,0,0,0,0,0,0,0,9,4.90E-05,6.70E-05,0,0,448,0,0.005761,5.761
VirendraSharma,0.289251581,0.710748419,0.089443628,0.910556372,60,6,2.01483376,450,13.00663946,3939,123.715601,63.90025575,49672,1164.803912,124925,3.7308086,0.37308086,5000,570,1,8,0,8,244067,0,244067,0,0,0,0,0,0,0,9,6.10E-05,0.010282,0,0,447,0,0.057038,57.038
Caroline_Ansell,0.034089819,0.965910181,0.602321363,0.397678637,60,6,1.047619048,8,1.755296488,176,119.172619,4.744047619,110,10.48695166,797,22.2754491,2.22754491,4701,2051,1,1,0,1,353,0,353,0,0,0,0,0,0,0,9,4.90E-05,6.70E-05,0,0,446,0,0.005761,5.761
FoysolChoudhury,0.484982689,0.515017311,0.489088771,0.510911229,60,6,2.185019841,119,6.639602341,4405,116.4424603,230.0496032,77534,2131.805281,463780,2.62034739,0.262034739,5000,5000,1,1,0,1,195,0,195,0,0,0,0,0,0,0,9,4.90E-05,6.70E-05,0,0,445,0,0.005761,5.761
jon_whitehouse,0.688313186,0.311686814,0.468222472,0.531777528,60,6,0.919003115,15,1.844889166,885,115.9169263,3.741433022,709,29.54083744,3603,7.24532225,0.724532225,1106,1311,1,1,0,1,506,0,506,0,0,0,0,0,0,0,9,4.90E-05,6.70E-05,0,0,444,0,0.005761,5.761
ErewashGreen,0.641036597,0.358963403,0.046217493,0.953782507,60,6,0.380403458,19,1.066636751,264,110.184438,125.943804,35086,1554.328277,87405,10.46176046,1.046176046,149,106,1,2,0,2,7608,0,7608,0,0,0,0,0,0,0,75,5.20E-05,0.000129,0,0,443,0,0.011522,11.522
DavidIons,0.565444898,0.434555102,0.04234968,0.95765032,60,6,0.117486339,5,0.501222787,43,111.0491803,76.01092896,15414,815.0694964,27820,19.78082192,1.978082192,135,301,1,1,7,8,441,27882,28323,100,1,100,1,1,700,7,75,4.90E-05,6.70E-05,0.000432,0,442,0,0.005761,5.761
noreen_campbell,0.259063013,0.740936987,0.159245284,0.840754716,60,6,0.317535545,16,1.293546599,201,127.2227488,534.8151659,227801,9422.860995,338538,11.48734177,1.148734177,404,249,1,11,0,11,49845,0,49845,0,0,0,0,0,0,0,75,7.40E-05,0.000991,0,0,436,0,0.068444,68.444
telliott_UUP,0.950364817,0.049635183,0.017531512,0.982468488,60,6,3.479512735,79,7.7821509,3142,122.6699889,35.24252492,7847,365.028517,31824,8.07095344,0.807095344,5000,533,0,0,3,3,0,6639,6639,100,1,100,1,1,0,0,2,4.60E-05,0,0,1,458,0,0,0
LynneBeaumont,0.121433924,0.878566076,0.185397391,0.814602609,60,6,0.232026144,5,0.66795499,71,116.4705882,833.3169935,207536,11892.91617,254995,23.80327869,2.380327869,2445,2428,1,1,0,1,3189,0,3189,0,0,0,0,0,0,0,2,5.90E-05,0,0,1,457,0,0.005761,5.761
MatthewJC93,0.218168957,0.781831043,0.711766134,0.288233866,60,6,0.643939394,10,1.266103797,255,122.1818182,26.02525253,6158,319.6569174,10306,18.43037975,1.843037975,464,447,1,1,0,1,178,0,178,0,0,0,0,0,0,0,2,5.90E-05,0,0,1,456,0,0.005761,5.761
GlasgowPam,0.109342885,0.890657115,0.174429542,0.825570458,60,6,4.068548387,705,25.4147083,5045,116.2467742,934.9830645,426516,14166.58366,1159379,5.88377724,0.588377724,2471,1364,0,1,0,1,3272,0,3272,0,0,0,0,0,0,0,2,5.90E-05,0,0,1,455,0,0.005761,5.761
BenDC_,0.039882219,0.960117781,0.493443853,0.506556147,60,6,0.246650906,43,1.37803273,313,105.7226162,1038.249015,426515,16748.71302,1317538,5.74921136,0.574921136,372,572,1,0,23,23,0,91711,91711,300,3,52.5714,0.525714,0.599638,0,0,57,4.60E-05,0,0.082209,0,551,0.009881,0,0
alanejdurrant,0.835050048,0.164949952,0.157052441,0.842947559,60,6,0.503921569,8,1.126761938,257,106.0823529,153.9490196,13668,904.1602915,78514,14.06679764,1.406679764,731,1499,1,13,0,13,31995,0,31995,0,0,0,0,0,0,0,3,7.20E-05,0.039234,0,0,468,0.032051,0.13427,134.27
Byron_Davies,0.082386713,0.917613287,0.061448553,0.938551447,60,6,1.725585149,73,4.703878412,2138,125.5262308,59.72074253,12191,475.8120906,73994,5.8723748,0.58723748,4108,1009,0,1,0,1,436,0,436,0,0,0,0,0,0,0,57,4.80E-05,0.005901,0,0,550,0,0.005761,5.761
GraveshamGP,0.071754306,0.928245694,0.165050501,0.834949499,60,6,0.117850953,3,0.394911602,68,84.84228769,12.89601386,3856,166.3692713,7441,12.62152778,1.262152778,388,283,0,1,0,1,285,0,285,0,0,0,0,0,0,0,57,4.80E-05,0.005901,0,0,548,0,0.005761,5.761
JHowellUK,0.242876405,0.757123595,0.254752351,0.745247649,60,6,1.292834891,67,3.009058764,1660,109.8356698,9.323208723,8087,226.4423325,11971,5.604053,0.5604053,4219,158,0,141,0,141,1234365,0,1234365,0,0,0,0,0,0,0,3,0.000315,0.814329,0,0,512,0.001317,1,1000
markargentLibDe,0.223242533,0.776757467,0.377949389,0.622050611,60,6,0.686614173,37,2.432922555,1308,121.6824147,664.7622047,676284,16017.77588,1266372,1.42331933,0.142331933,575,449,1,7,0,7,40272,0,40272,0,0,0,0,0,0,0,57,6.10E-05,0.031391,0,0,546,0,0.051277,51.277
steasap,0.152233001,0.847766999,0.116250528,0.883749472,60,6,0.730007918,51,2.592231023,922,114.202692,72.48772763,38840,1290.048017,91552,5.77654517,0.577654517,1752,1895,1,33,0,33,540038,0,540038,0,0,0,0,0,0,0,3,0.000134,0.05962,0,0,545,0,0.244594,244.594
BimAfolami,0.205467628,0.794532372,0.288061406,0.711938594,60,6,0.086419753,8,0.562466251,91,120.951567,464.5299145,61429,2941.639544,489150,6.79657795,0.679657795,4582,1139,1,16,0,16,20830,0,20830,0,0,0,0,0,0,0,3,7.20E-05,0.06049,0,0,473,0.008333,0.135474,135.474
UKIPWebb4London,0.231851289,0.768148711,0.146538907,0.853461093,60,6,3.766062603,134,9.322766318,2286,116.9884679,43.4184514,4897,256.0838893,26355,11.81518152,1.181518152,2483,952,0,3,0,3,2474,0,2474,0,0,0,0,0,0,0,28,5.40E-05,0.006764,0,0,544,0.166667,0.029377,29.377
PaulEdgeworth,0.162311817,0.837688183,0.037050269,0.962949731,60,6,0.64344942,30,2.076617684,388,99.46268657,6291.21393,3622839,147408.2152,3793602,12.04318937,1.204318937,1034,790,1,1,0,1,277,0,277,0,0,0,0,0,0,0,57,4.80E-05,0.005901,0,0,543,0,0.005761,5.761
Phelimmac,0.503160137,0.496839863,0.001547483,0.998452517,60,6,1.074851912,38,2.942145022,1996,130.1615509,172.8050619,39710,1620.197758,320899,3.92780172,0.392780172,3204,1686,1,2,0,2,58069,0,58069,0,0,0,0,0,0,0,57,4.90E-05,0.014338,0,0,463,0.5,0.023616,23.616
JDjanogly,0.202327348,0.797672652,0.058209052,0.941790948,60,6,2.011299435,70,4.745883776,1068,109.0677966,627.7984934,208673,9441.421871,333361,13.71698113,1.371698113,5000,1080,0,1,0,1,1538,0,1538,0,0,0,0,0,0,0,57,4.80E-05,0.005901,0,0,542,0,0.005761,5.761
CambridgeMagpie,0.172471513,0.827528487,0.167436162,0.832563838,60,6,1.609289617,42,4.198987783,589,122.1748634,94.6420765,5207,424.1229334,34639,19.78082192,1.978082192,1236,729,1,1,17,18,1201,13899,15100,100,1,100,1,1,1550,15.5,3,4.80E-05,0.005901,0.007785,0,541,0.003268,0.005761,5.761
ChrisChapman86,0.030865791,0.969134209,0.130560877,0.869439123,60,6,1.4625323,43,4.030634217,1132,128.2803618,170.6576227,16352,808.2945458,132089,9.43078913,0.943078913,1538,1122,1,1,0,1,780,0,780,0,0,0,0,0,0,0,57,4.80E-05,0.005901,0,0,525,0,0.005761,5.761
charlotte4ippy,0.304157998,0.695842002,0.998254594,0.001745406,60,6,0.326086957,16,1.489883973,45,118.2898551,133.5,3890,458.8160449,18423,1.97080292,0.197080292,25,21,1,1,0,1,608,0,608,0,0,0,0,0,0,0,57,4.80E-05,0.005901,0,0,524,0,0.005761,5.761
sandyofipswich,0.078579157,0.921420843,0.086509041,0.913490959,60,6,0.829916898,105,3.904027645,1498,126.7767313,275.2648199,51811,2107.273147,496853,4.02993348,0.402993348,4524,4120,0,1,0,1,805,0,805,0,0,0,0,0,0,0,57,4.80E-05,0.005901,0,0,523,0,0.005761,5.761
richdick,0.222462694,0.777537306,0.749979315,0.250020685,60,6,0.593964335,11,1.175780652,866,112.1556927,54.79080933,64770,1699.605301,79885,4.99656829,0.499656829,1053,2241,1,3,44,47,56585,132799,189384,200,2,80.5556,0.805556,0.87931,22350,223.5,57,5.10E-05,0.016357,0.117539,0,521,0.0037,0.020933,20.933
MickScrimshaw,0.268589964,0.731410036,0.431667169,0.568332831,60,6,0.369244936,16,0.964819844,401,121.9594843,2.716390424,2692,81.653169,2950,6.69124424,0.669124424,660,554,1,4,0,4,11020,0,11020,0,0,0,0,0,0,0,3,5.30E-05,0.018938,0,0,462,0,0.023044,23.044
christinemackay,0.077424325,0.922575675,0.342111017,0.657888983,60,6,0.391634981,8,0.964506211,103,101.6806084,4471.380228,1086059,66879.57124,1175973,27.82442748,2.782442748,347,281,1,1,0,1,3418,0,3418,0,0,0,0,0,0,0,57,4.80E-05,0.005901,0,0,461,0,0.005761,5.761
AngelaCrawley30,0.161353762,0.838646238,0.012039591,0.987960409,60,6,4.596510765,203,13.05741429,12383,117.4521158,381.4016333,676287,13318.54107,1027496,1.82324545,0.182324545,5000,1960,1,2,0,2,13101,0,13101,0,0,0,0,0,0,0,57,4.90E-05,0.007098,0,0,460,0,0.011522,11.522
CatSmithMP,0.16112733,0.83887267,0.120626491,0.879373509,60,6,23.20402685,2576,106.1101301,34574,116.6483221,57.48993289,6039,263.9497465,85660,4.89590329,0.489590329,5000,2490,1,2,0,2,2351,0,2351,0,0,0,0,0,0,0,104,5.10E-05,0.005943,0,0,459,0,0.011522,11.522
garethmdaviesuk,0.33904986,0.66095014,0.09907309,0.90092691,60,6,2.184079602,26,3.015044413,878,125.3034826,27.6119403,8079,405.5620186,11100,18.17955112,1.817955112,5000,1272,1,0,38,38,0,212150,212150,100,1,100,1,1,0,0,104,4.60E-05,0,0.003186,0,589,0,0,0
alexsobel,0.160053786,0.839946214,0.208425193,0.791574807,60,6,1.866197183,155,10.98177889,795,107.5774648,739.6924883,225279,11084.28589,315109,1.92941176,0.192941176,5000,3336,0,13,0,13,920117,0,920117,0,0,0,0,0,0,0,104,7.30E-05,0.001826,0,0,588,0,0.078544,78.544
JoPlattMP,0.015841696,0.984158304,0.015642327,0.984357673,60,6,8.096646943,497,36.24626116,4105,114.65286,387.7100592,96900,4641.501125,196569,13.75494071,1.375494071,5000,2863,1,2,0,2,282,0,282,0,0,0,0,0,0,0,104,4.90E-05,0.000282,0,0,587,0,0.011522,11.522
KellyMarieLD,0.168576551,0.831423449,0.634525361,0.365474639,60,6,2.713752914,193,9.077502205,5821,110.4568765,29.96177156,5235,203.5813668,64268,0.58768657,0.058768657,5000,4314,1,18,0,18,362249,0,362249,0,0,0,0,0,0,0,104,8.20E-05,0.001642,0,0,586,0,0.1037,103.7
ChrisWorsey,0.131305324,0.868694676,0.00160342,0.99839658,60,6,0.733271375,37,2.258904084,789,93.93866171,2048.087361,243397,16382.85646,2203742,6.78139535,0.678139535,1456,564,0,5,0,5,25942,0,25942,0,0,0,0,0,0,0,104,5.20E-05,0.000634,0,0,585,0,0.032455,32.455
CKConservative,0.350603089,0.649396911,0.038084301,0.961915699,60,6,1.816578483,112,6.208733134,1030,122.021164,155.8483245,28831,1413.199282,88366,12.79151943,1.279151943,1905,4900,1,2,0,2,6918,0,6918,0,0,0,0,0,0,0,104,4.80E-05,0.000324,0,0,584,0,0.011522,11.522
HelenGrantMP,0.074445441,0.925554559,0.195140474,0.804859526,60,6,2.02700491,240,8.019009169,2477,128.4378069,138.497545,46892,1613.6274,169244,5.97051597,0.597051597,5000,914,0,20,0,20,138025,0,138025,0,0,0,0,0,0,0,104,9.20E-05,0.00328,0,0,583,0.002632,0.118872,118.872
EdwardsEconomy,0.250936353,0.749063647,0.001547483,0.998452517,60,6,0.322900763,19,1.166456426,423,107.5167939,201.0664122,104115,3093.219406,263397,5.53093965,0.553093965,1340,508,1,1,0,1,504,0,504,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,582,0,0.005761,5.761
rachaelashah,0.776026538,0.223973462,0.224872203,0.775127797,60,6,1.106035889,26,2.183322396,678,95.80750408,156.6769984,39644,2204.5761,96043,11.87908497,1.187908497,1351,2072,0,4,0,4,13802,0,13802,0,0,0,0,0,0,0,104,5.10E-05,0.00049,0,0,581,0,0.023044,23.044
spelmanc,0.407718486,0.592281514,0.005263152,0.994736848,60,6,1.653739612,68,4.686048561,2388,127.966759,59.84141274,8415,371.9840556,86411,5.05197505,0.505197505,5000,886,1,1,0,1,2156,0,2156,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,580,0,0.005761,5.761
GreeninBeds,0.100086785,0.899913215,0.333673567,0.666326433,60,6,0.209090909,32,1.070503602,345,120.8418182,369.6575758,127132,3489.495868,609935,4.42086113,0.442086113,1399,3197,1,1,0,1,884,0,884,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,579,0,0.005761,5.761
MarkLancasterMK,0.293392065,0.706607935,0.689654323,0.310345677,60,6,2.212178877,266,11.14320263,2325,125.4215033,155.3977165,37087,1731.188669,163323,6.94285714,0.694285714,5000,443,1,1,0,1,691,0,691,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,578,0,0.005761,5.761
veronicakgerman,0.662528761,0.337471239,0.333673567,0.666326433,60,6,0.320987654,5,0.858180108,26,121.1481481,8.172839506,142,18.16507987,662,89.875,8.9875,551,210,0,1,0,1,980,0,980,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,577,0,0.005761,5.761
DesmondSwayne,0.216017076,0.783982924,0.368393049,0.631606951,60,6,5.057636888,79,9.154902509,1755,112.29683,8.481268012,229,19.8436706,2943,21.04046243,2.104046243,4191,275,1,1,0,1,792,0,792,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,576,0,0.005761,5.761
DavidWatts12,0.678849045,0.321150955,0.296766072,0.703233928,60,6,0.344988345,170,3.524233474,888,116.8267288,720.6169386,676288,14080.17887,1854868,2.82938204,0.282938204,1485,2195,1,2,0,2,7023,0,7023,0,0,0,0,0,0,0,14,5.00E-05,0.000354,0,0,575,0,0.016595,16.595
newburygreens,0.070303354,0.929696646,0.096119316,0.903880684,60,6,0.610495196,62,2.436743093,826,124.1189948,658.0761271,121020,5060.939217,890377,2.93639053,0.293639053,514,414,1,2,0,2,425,0,425,0,0,0,0,0,0,0,71,5.30E-05,0.000263,0,0,574,0,0.015172,15.172
CatMcKinnell,0.034739511,0.965260489,0.574286881,0.425713119,60,6,2.871963563,120,9.372104324,5675,125.9195344,1504.450911,852014,26543.31989,2972795,2.26835443,0.226835443,5000,795,1,4,0,4,3541,0,3541,0,0,0,0,0,0,0,104,5.00E-05,0.007706,0,0,573,0,0.026694,26.694
alisonjwhalley,0.496662169,0.503337831,0.012730496,0.987269504,60,6,0.261049724,12,0.815646036,189,110.4240331,160.0179558,42976,1818.893441,115853,10.08298755,1.008298755,1020,1626,0,1,0,1,853,0,853,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,572,0,0.005761,5.761
taffgorman,0.121440192,0.878559808,0.063614999,0.936385001,60,6,0.226190476,25,1.355836882,133,126.042517,349.1020408,35910,2238.40233,205272,12.40204429,1.240204429,693,1343,1,1,0,1,873,0,873,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,571,0,0.005761,5.761
jessicamordenmp,0.064440751,0.935559249,0.048396921,0.951603079,60,6,2.8174946,159,8.953211508,2609,123.3034557,58.91468683,18096,648.8736913,54555,7.88108108,0.788108108,5000,1952,1,1,0,1,2132,0,2132,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,570,0,0.005761,5.761
PaulFlynnMP,0.296560245,0.703439755,0.179454629,0.820545371,60,6,29.19201597,2601,100.4032839,73126,129.2363273,133.1101796,38164,1222.864858,333441,2.64376997,0.264376997,5000,2571,0,1,0,1,3279,0,3279,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,569,0,0.005761,5.761
AJonesEvans,0.701243639,0.298756361,0.343406144,0.656593856,60,6,1.074270557,57,4.270036379,405,122.3527851,122.3607427,26434,1397.402681,46130,19.38829787,1.938829787,1160,1291,1,1,0,1,662,0,662,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,568,0,0.005761,5.761
AnneMarieMorris,0.276792132,0.723207868,0.848912198,0.151087802,60,6,5.349775785,761,50.80962081,1193,127.1793722,5.959641256,629,43.94261631,1329,32.16216216,3.216216216,5000,605,1,8,0,8,3013,0,3013,0,0,0,0,0,0,0,104,5.70E-05,0.001753,0,0,567,0,0.046089,46.089
YvetteCooperMP,0.468661101,0.531338899,0.770055767,0.229944233,60,6,108.0234375,6792,360.0682328,221232,125.2783203,1674.213867,852013,26335.33206,3428790,3.14118222,0.314118222,5000,744,1,1,0,1,182,0,182,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,566,0,0.005761,5.761
cara_mcshane,0.071437547,0.928562453,0.208120133,0.791879867,60,6,1.791952895,85,6.043828636,1826,120.4946026,239.3856722,189030,5944.119551,243934,7.15127701,0.715127701,1354,1370,1,1,0,1,4954,0,4954,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,565,0,0.005761,5.761
PatriciaOLynn,0.358468435,0.641531565,0.063078704,0.936921296,60,6,2.093949045,80,6.253592217,1315,115.5079618,17.87579618,967,69.13333273,11226,9.15470494,0.915470494,1101,1486,0,1,0,1,1149,0,1149,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,564,0,0.005761,5.761
StephenBBurke,0.302965054,0.697034946,0.328571596,0.671428404,60,6,0.246376812,24,1.065567329,510,123.5198068,254.3410628,410290,9029.357753,526486,3.49444176,0.349444176,3169,4909,1,1,0,1,538,0,538,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,563,0,0.005761,5.761
OwenPaterson,0.0552197,0.9447803,0.335118544,0.664881456,60,6,10.34757601,816,42.01889444,12593,123.0682005,47.63188168,6670,269.227528,57968,5.99506579,0.599506579,5000,383,1,3,0,3,4420,0,4420,0,0,0,0,0,0,0,75,5.20E-05,0.0012,0,0,562,0,0.017283,17.283
LiamFox,0.141107328,0.858892672,0.24389138,0.75610862,60,6,9.745179781,1037,43.28429471,18701,126.6607608,31.42053153,1399,74.83400296,60296,3.8008342,0.38008342,5000,1204,1,1,0,1,313,0,313,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,561,0,0.005761,5.761
andybentley1965,0.411573731,0.588426269,0.046979429,0.953020571,60,6,0.241645244,16,1.008046479,188,124.6992288,167.9087404,27128,1279.389902,130633,9.38223938,0.938223938,194,481,1,2,0,2,11797,0,11797,0,0,0,0,0,0,0,104,5.20E-05,0.000232,0,0,560,0,0.011522,11.522
kitmalthouse,0.020801707,0.979198293,0.442649544,0.557350456,60,6,2.469387755,558,22.33455066,1694,125.6428571,102.7755102,39039,1499.135114,70504,10.62773723,1.062773723,5000,505,0,1,0,1,825,0,825,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,559,0,0.005761,5.761
ABridgen,0.119695938,0.880304062,0.807401952,0.192598048,60,6,3.400749064,138,12.66185398,908,123.1235955,63.44194757,2579,255.50744,16939,27.2556391,2.72556391,5000,1260,1,5,0,5,8426,0,8426,0,0,0,0,0,0,0,104,5.70E-05,0.000563,0,0,558,0,0.028805,28.805
dob86,0.179023617,0.820976383,0.070091756,0.929908244,60,6,0.711363636,26,1.630911055,626,96.12727273,15.70568182,3269,162.6797355,13821,2.62798635,0.262798635,428,907,1,1,0,1,606,0,606,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,557,0,0.005761,5.761
TasminaSheikh,0.302939917,0.697060083,0.316355473,0.683644527,60,6,23.88782717,1325,71.73136226,57498,126.446614,192.9164936,67257,1539.157166,464350,1.20116376,0.120116376,5000,695,0,1,0,1,95,0,95,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,556,0,0.005761,5.761
garthharkness,0.634121633,0.365878367,0.263066823,0.736933177,60,6,0.273972603,11,0.751690521,220,99.83188045,30.75591532,2156,145.9679854,24697,9.08977556,0.908977556,882,1209,0,1,0,1,865,0,865,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,555,0,0.005761,5.761
AdamKing_Green,0.126400104,0.873599896,0.175691253,0.824308747,60,6,0.391304348,9,0.905376714,144,99.20380435,17,863,84.4353689,6256,0.95367847,0.095367847,94,86,0,1,0,1,931,0,931,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,554,0,0.005761,5.761
JimfromOldham,0.549692683,0.450307317,0.272391245,0.727608755,60,6,14.61995249,404,29.84286609,6155,121.5510689,214.2589074,22992,1690.668311,90203,1.83333333,0.183333333,5000,1938,0,1,0,1,54,0,54,0,0,0,0,0,0,0,104,4.70E-05,0.000229,0,0,553,0,0.005761,5.761
JoJohnsonUK,0.345154665,0.654845335,0.344766026,0.655233974,60,6,10.62075848,829,42.09062422,10642,130.7195609,41.46107784,8835,292.3257537,41544,7.27272727,0.727272727,5000,491,0,2,0,2,1764,0,1764,0,0,0,0,0,0,0,104,4.90E-05,0.000297,0,0,552,0,0.011522,11.522
AlisonJDowling,0.107856584,0.892143416,0.189432359,0.810567641,60,6,0.516853933,11,1.429326545,230,112.7955056,70.39775281,3782,323.0913622,31327,14.3018018,1.43018018,409,393,0,0,11,11,0,11252,11252,100,1,100,1,1,0,0,0,4.60E-05,0,5.40E-05,0,601,0,0,0
cllrwblackburn,0.454649085,0.545350915,0.001547483,0.998452517,60,6,0.777097902,59,3.484250274,889,105.3846154,949.854021,339726,13537.00607,1086633,6.37795276,0.637795276,1627,2493,1,2,0,2,4721,0,4721,0,0,0,0,0,0,0,0,5.10E-05,0.00044,0,0,600,0,0.011522,11.522
olivercolvile,0.130429075,0.869570925,0.810244383,0.189755617,60,6,1.952191235,131,7.017884465,1960,121.7221116,18.10358566,8416,268.7871335,18176,7.23828514,0.723828514,5000,875,0,1,0,1,649,0,649,0,0,0,0,0,0,0,0,5.00E-05,4.00E-06,0,0,599,0,0.005761,5.761
Robin_HC1,0.041008444,0.958991556,0.15924234,0.84075766,60,6,2.620481928,238,11.09155682,5220,109.5798193,162.7279116,64770,2305.805812,324154,1.7629332,0.17629332,3924,4581,1,2,0,2,344,0,344,0,0,0,0,0,0,0,0,5.10E-05,9.20E-05,0,0,598,0,0.011522,11.522
darrensandersld,0.031364697,0.968635303,0.109162562,0.890837438,60,6,0.402849741,10,1.071119778,311,118.2176166,78.29274611,16391,847.3837777,60442,9.40337224,0.940337224,578,498,1,5,0,5,1366,0,1366,0,0,0,0,0,0,0,131,6.50E-05,0.000186,0,0,597,0,0.028805,28.805
AlokSharma_RDG,0.413437378,0.586562622,0.075126747,0.924873253,60,6,4.101237345,325,12.70199619,7292,118.7896513,164.3093363,135959,3297.559154,292142,4.09679235,0.409679235,5000,624,1,1,0,1,3617,0,3617,0,0,0,0,0,0,0,0,5.00E-05,4.00E-06,0,0,596,0,0.005761,5.761
SimonDanczuk,0.093932141,0.906067859,0.053618333,0.946381667,60,6,3.595605905,1900,36.56781118,10474,118.5084106,79.79368349,30510,840.2627229,232439,1.00274725,0.100274725,5000,1123,1,1,0,1,1628,0,1628,0,0,0,0,0,0,0,0,5.00E-05,4.00E-06,0,0,595,0,0.005761,5.761
